Customer_ID,Planted_Risk
CUST09277,Low
CUST09278,Low
CUST09279,Low
CUST09280,Low
CUST09281,Low
CUST09282,Low
CUST09283,Low
CUST09284,Low
CUST09285,Low
CUST09286,Low
CUST09287,Low
CUST09288,Low
CUST09289,Low
CUST09290,Low
CUST09291,Low
CUST09292,Low
CUST09293,Medium
CUST09294,Low
CUST09295,Low
CUST09296,Low
CUST09297,Low
CUST09298,Medium
CUST09299,Low
CUST09300,Low
CUST09301,Low
CUST09302,Low
CUST09303,Low
CUST09304,Low
CUST09305,Medium
CUST09306,Low
CUST09307,Low
CUST09308,Medium
CUST09309,Low
CUST09310,Low
CUST09311,Low
CUST09312,Low
CUST09313,Low
CUST09314,Low
CUST09315,Low
CUST09316,Low
CUST09317,Low
CUST09318,Low
CUST09319,Low
CUST09320,Low
CUST09321,Low
CUST09322,Low
CUST09323,Low
CUST09324,Low
CUST09325,Low
CUST09326,Low
CUST09327,Low
CUST09328,Low
CUST09329,Low
CUST09330,Low
CUST09331,Low
CUST09332,Low
CUST09333,Low
CUST09334,Low
CUST09335,Low
CUST09336,Low
CUST09337,High
CUST09338,Low
CUST09339,Low
CUST09340,Low
CUST09341,Low
CUST09342,Low
CUST09343,Low
CUST09344,Low
CUST09345,Low
CUST09346,Low
CUST09347,Low
CUST09348,Low
CUST09349,Medium
CUST09350,Low
CUST09351,Low
CUST09352,Low
CUST09353,Low
CUST09354,Low
CUST09355,Low
CUST09356,Low
CUST09357,Medium
CUST09358,Low
CUST09359,Low
CUST09360,Low
CUST09361,Low
CUST09362,Low
CUST09363,High
CUST09364,Low
CUST09365,Low
CUST09366,Low
CUST09367,Low
CUST09368,Low
CUST09369,Low
CUST09370,Low
CUST09371,High
CUST09372,High
CUST09373,Low
CUST09374,Low
CUST09375,Low
CUST09376,Low
CUST09377,Low
CUST09378,Low
CUST09379,Low
CUST09380,Low
CUST09381,Low
CUST09382,Low
CUST09383,Low
CUST09384,Low
CUST09385,Low
CUST09386,Low
CUST09387,Low
CUST09388,Low
CUST09389,Low
CUST09390,Medium
CUST09391,Low
CUST09392,Low
CUST09393,Low
CUST09394,Low
CUST09395,Low
CUST09396,Medium
CUST09397,Low
CUST09398,Low
CUST09399,Low
CUST09400,Low
CUST09401,Low
CUST09402,Low
CUST09403,Low
CUST09404,High
CUST09405,Low
CUST09406,Low
CUST09407,Low
CUST09408,Low
CUST09409,Low
CUST09410,Low
CUST09411,Low
CUST09412,Low
CUST09413,Low
CUST09414,Low
CUST09415,Medium
CUST09416,Low
CUST09417,Low
CUST09418,Low
CUST09419,Low
CUST09420,Low
CUST09421,Medium
CUST09422,Low
CUST09423,Low
CUST09424,Low
CUST09425,Low
CUST09426,Low
CUST09427,Low
CUST09428,Low
CUST09429,Low
CUST09430,Low
CUST09431,Low
CUST09432,Low
CUST09433,Low
CUST09434,Low
CUST09435,Low
CUST09436,Low
CUST09437,Low
CUST09438,Low
CUST09439,Low
CUST09440,Low
CUST09441,Low
CUST09442,Low
CUST09443,Low
CUST09444,Low
CUST09445,Low
CUST09446,Low
CUST09447,High
CUST09448,Low
CUST09449,Low
CUST09450,High
CUST09451,Low
CUST09452,Low
CUST09453,Medium
CUST09454,Low
CUST09455,Low
CUST09456,Low
CUST09457,Low
CUST09458,Low
CUST09459,Low
CUST09460,Low
CUST09461,Low
CUST09462,Low
CUST09463,Low
CUST09464,Low
CUST09465,Low
CUST09466,Low
CUST09467,Low
CUST09468,Low
CUST09469,Low
CUST09470,Low
CUST09471,Low
CUST09472,Low
CUST09473,Low
CUST09474,Low
CUST09475,Low
CUST09476,Low
CUST09477,Low
CUST09478,Low
CUST09479,Low
CUST09480,Low
CUST09481,Low
CUST09482,Low
CUST09483,Low
CUST09484,Low
CUST09485,Low
CUST09486,Low
CUST09487,Low
CUST09488,Medium
CUST09489,Low
CUST09490,Low
CUST09491,Low
CUST09492,Low
CUST09493,Low
CUST09494,Low
CUST09495,Low
CUST09496,Low
CUST09497,Low
CUST09498,Low
CUST09499,Low
CUST09500,Low
CUST09501,Low
CUST09502,Low
CUST09503,Low
CUST09504,Low
CUST09505,Low
CUST09506,Low
CUST09507,Low
CUST09508,Low
CUST09509,Low
CUST09510,Low
CUST09511,Low
CUST09512,Low
CUST09513,Low
CUST09514,Low
CUST09515,Medium
CUST09516,Low
CUST09517,Low
CUST09518,Low
CUST09519,Low
CUST09520,Low
CUST09521,Low
CUST09522,Low
CUST09523,Low
CUST09524,Low
CUST09525,Low
CUST09526,Medium
CUST09527,Low
CUST09528,Low
CUST09529,Low
CUST09530,Low
CUST09531,Low
CUST09532,Medium
CUST09533,Low
CUST09534,High
CUST09535,Low
CUST09536,Low
CUST09537,Low
CUST09538,Low
CUST09539,Low
CUST09540,Low
CUST09541,Low
CUST09542,Low
CUST09543,Low
CUST09544,Low
CUST09545,Low
CUST09546,Low
CUST09547,Low
CUST09548,Low
CUST09549,Low
CUST09550,Low
CUST09551,Low
CUST09552,Low
CUST09553,Medium
CUST09554,Low
CUST09555,Low
CUST09556,Low
CUST09557,Low
CUST09558,Low
CUST09559,Low
CUST09560,Low
CUST09561,Low
CUST09562,Low
CUST09563,Medium
CUST09564,Low
CUST09565,Low
CUST09566,Low
CUST09567,Low
CUST09568,Low
CUST09569,Low
CUST09570,Low
CUST09571,High
CUST09572,Medium
CUST09573,Low
CUST09574,Medium
CUST09575,Low
CUST09576,Low
CUST09577,Low
CUST09578,Low
CUST09579,Low
CUST09580,Medium
CUST09581,Medium
CUST09582,Medium
CUST09583,Low
CUST09584,Low
CUST09585,Low
CUST09586,Low
CUST09587,Low
CUST09588,Low
CUST09589,Low
CUST09590,Low
CUST09591,Low
CUST09592,Low
CUST09593,Low
CUST09594,Low
CUST09595,Low
CUST09596,Low
CUST09597,Low
CUST09598,Low
CUST09599,Low
CUST09600,Low
CUST09601,Low
CUST09602,Low
CUST09603,Low
CUST09604,Low
CUST09605,Low
CUST09606,Low
CUST09607,Low
CUST09608,Low
CUST09609,Low
CUST09610,Low
CUST09611,Low
CUST09612,Low
CUST09613,Low
CUST09614,Low
CUST09615,Low
CUST09616,Low
CUST09617,Low
CUST09618,Low
CUST09619,Low
CUST09620,Low
CUST09621,Low
CUST09622,Low
CUST09623,Low
CUST09624,Low
CUST09625,Low
CUST09626,Low
CUST09627,Low
CUST09628,Medium
CUST09629,Low
CUST09630,High
CUST09631,Low
CUST09632,Low
CUST09633,Low
CUST09634,Low
CUST09635,Low
CUST09636,Low
CUST09637,Low
CUST09638,Low
CUST09639,Low
CUST09640,Low
CUST09641,Low
CUST09642,Low
CUST09643,Low
CUST09644,Low
CUST09645,Medium
CUST09646,Low
CUST09647,Low
CUST09648,Low
CUST09649,Low
CUST09650,Low
CUST09651,Low
CUST09652,Low
CUST09653,Low
CUST09654,Low
CUST09655,Low
CUST09656,Low
CUST09657,Low
CUST09658,Low
CUST09659,Low
CUST09660,Low
CUST09661,Low
CUST09662,Low
CUST09663,Low
CUST09664,Low
CUST09665,Low
CUST09666,High
CUST09667,Medium
CUST09668,Low
CUST09669,Low
CUST09670,High
CUST09671,Low
CUST09672,Low
CUST09673,Low
CUST09674,Low
CUST09675,Low
CUST09676,Low
CUST09677,Low
CUST09678,Low
CUST09679,Medium
CUST09680,Low
CUST09681,Low
CUST09682,Low
CUST09683,Low
CUST09684,Medium
CUST09685,Low
CUST09686,Low
CUST09687,Low
CUST09688,Low
CUST09689,Low
CUST09690,Low
CUST09691,Low
CUST09692,Low
CUST09693,High
CUST09694,Low
CUST09695,Low
CUST09696,Low
CUST09697,Low
CUST09698,Low
CUST09699,Low
CUST09700,Medium
CUST09701,Low
CUST09702,Low
CUST09703,Low
CUST09704,Low
CUST09705,Low
CUST09706,Low
CUST09707,Low
CUST09708,Low
CUST09709,Low
CUST09710,Low
CUST09711,Low
CUST09712,Low
CUST09713,Low
CUST09714,Low
CUST09715,High
CUST09716,Low
CUST09717,Low
CUST09718,Low
CUST09719,Low
CUST09720,Low
CUST09721,Low
CUST09722,Low
CUST09723,Low
CUST09724,Low
CUST09725,Low
CUST09726,Low
CUST09727,Low
CUST09728,Low
CUST09729,Low
CUST09730,Low
CUST09731,Low
CUST09732,Medium
CUST09733,Low
CUST09734,Low
CUST09735,Low
CUST09736,Low
CUST09737,Low
CUST09738,Low
CUST09739,Low
CUST09740,Low
CUST09741,Low
CUST09742,Low
CUST09743,Low
CUST09744,Low
CUST09745,Low
CUST09746,Medium
CUST09747,Low
CUST09748,Low
CUST09749,Low
CUST09750,Low
CUST09751,Low
CUST09752,Low
CUST09753,Low
CUST09754,Medium
CUST09755,Low
CUST09756,Low
CUST09757,Medium
CUST09758,Low
CUST09759,Low
CUST09760,Low
CUST09761,Low
CUST09762,High
CUST09763,Low
CUST09764,Medium
CUST09765,Low
CUST09766,Low
CUST09767,Low
CUST09768,Low
CUST09769,Low
CUST09770,Low
CUST09771,Low
CUST09772,Low
CUST09773,Low
CUST09774,Low
CUST09775,Low
CUST09776,Low
CUST09777,Low
CUST09778,Low
CUST09779,Low
CUST09780,Low
CUST09781,Low
CUST09782,Low
CUST09783,Low
CUST09784,Low
CUST09785,Low
CUST09786,Low
CUST09787,High
CUST09788,Low
CUST09789,Low
CUST09790,Low
CUST09791,High
CUST09792,Low
CUST09793,Low
CUST09794,Low
CUST09795,Low
CUST09796,Low
CUST09797,Medium
CUST09798,Low
CUST09799,Low
CUST09800,High
CUST09801,Low
CUST09802,Low
CUST09803,Low
CUST09804,Low
CUST09805,Low
CUST09806,Low
CUST09807,Low
CUST09808,Low
CUST09809,Low
CUST09810,Low
CUST09811,Low
CUST09812,Medium
CUST09813,Low
CUST09814,Low
CUST09815,Low
CUST09816,Low
CUST09817,Low
CUST09818,Low
CUST09819,Low
CUST09820,Low
CUST09821,Low
CUST09822,Low
CUST09823,Low
CUST09824,Low
CUST09825,Medium
CUST09826,High
CUST09827,Low
CUST09828,Low
CUST09829,Low
CUST09830,Low
CUST09831,Low
CUST09832,Low
CUST09833,Low
CUST09834,Low
CUST09835,Low
CUST09836,Low
CUST09837,Low
CUST09838,Low
CUST09839,Low
CUST09840,Low
CUST09841,Low
CUST09842,Low
CUST09843,Low
CUST09844,Low
CUST09845,Low
CUST09846,Low
CUST09847,Low
CUST09848,Low
CUST09849,Low
CUST09850,Low
CUST09851,Low
CUST09852,Low
CUST09853,Low
CUST09854,Medium
CUST09855,Low
CUST09856,Low
CUST09857,Low
CUST09858,Low
CUST09859,Low
CUST09860,Low
CUST09861,Low
CUST09862,Low
CUST09863,Low
CUST09864,Low
CUST09865,Low
CUST09866,Low
CUST09867,Low
CUST09868,Low
CUST09869,Low
CUST09870,High
CUST09871,Low
CUST09872,Low
CUST09873,High
CUST09874,Low
CUST09875,Low
CUST09876,Low
CUST09877,Low
CUST09878,Low
CUST09879,Low
CUST09880,Low
CUST09881,Low
CUST09882,Low
CUST09883,Low
CUST09884,Low
CUST09885,Low
CUST09886,Low
CUST09887,Low
CUST09888,Low
CUST09889,Low
CUST09890,Low
CUST09891,Low
CUST09892,Low
CUST09893,Low
CUST09894,Low
CUST09895,Low
CUST09896,Low
CUST09897,Low
CUST09898,Low
CUST09899,High
CUST09900,Low
CUST09901,Low
CUST09902,Medium
CUST09903,Low
CUST09904,Low
CUST09905,Low
CUST09906,Low
CUST09907,Low
CUST09908,Low
CUST09909,Low
CUST09910,Low
CUST09911,Low
CUST09912,Low
CUST09913,Low
CUST09914,Low
CUST09915,Low
CUST09916,Low
CUST09917,Low
CUST09918,Low
CUST09919,Low
CUST09920,Low
CUST09921,Low
CUST09922,Low
CUST09923,Low
CUST09924,Low
CUST09925,Medium
CUST09926,Low
CUST09927,Low
CUST09928,Low
CUST09929,Low
CUST09930,Low
CUST09931,Low
CUST09932,Medium
CUST09933,Low
CUST09934,Low
CUST09935,Low
CUST09936,Low
CUST09937,Low
CUST09938,Medium
CUST09939,Low
CUST09940,Low
CUST09941,Low
CUST09942,Medium
CUST09943,Low
CUST09944,Low
CUST09945,Low
CUST09946,Low
CUST09947,Low
CUST09948,Low
CUST09949,Low
CUST09950,Low
CUST09951,Low
CUST09952,Low
CUST09953,Low
CUST09954,Medium
CUST09955,Low
CUST09956,Low
CUST09957,Low
CUST09958,Low
CUST09959,Low
CUST09960,Low
CUST09961,Low
CUST09962,Low
CUST09963,Low
CUST09964,Low
CUST09965,Low
CUST09966,Low
CUST09967,High
CUST09968,Low
CUST09969,Low
CUST09970,Low
CUST09971,Low
CUST09972,Low
CUST09973,Low
CUST09974,Low
CUST09975,Low
CUST09976,Low
CUST09977,Low
CUST09978,Low
CUST09979,Low
CUST09980,Low
CUST09981,Low
CUST09982,Low
CUST09983,Low
CUST09984,Low
CUST09985,Low
CUST09986,Low
CUST09987,Low
CUST09988,Low
CUST09989,Low
CUST09990,Low
CUST09991,Low
CUST09992,Low
CUST09993,Low
CUST09994,Low
CUST09995,Medium
CUST09996,Low
CUST09997,Low
CUST09998,Medium
CUST09999,Low
CUST10000,Low
